source_doc_id,publisher,source_grade,accepted_for_final,document_type,source_url,attachment_url,file_name,mime_type,publication_date,coverage_scope,covered_city_count,covered_year_count,covered_core_value_count,covered_cities,covered_years,covered_fields,coverage_status,note
SRC-B2-GOTOHUI-BALANCE-986896,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-986896,https://www.gotohui.com/finance/show-986896,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为湖南省财政厅，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-1251189,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-1251189,https://www.gotohui.com/finance/show-1251189,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为长治市财政决算报告，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-2808086,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-2808086,https://www.gotohui.com/finance/show-2808086,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为阜阳市财政局，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-663232,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-663232,https://www.gotohui.com/finance/show-663232,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为广西壮族自治区财政厅，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-453085,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-453085,https://www.gotohui.com/finance/show-453085,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为广东省财政厅，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-1243186,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-1243186,https://www.gotohui.com/finance/show-1243186,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为地市财政决算报告，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-1118709,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-1118709,https://www.gotohui.com/finance/show-1118709,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为内蒙古自治区财政厅，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-1905730,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-1905730,https://www.gotohui.com/finance/show-1905730,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为阿里地区财政局，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-968989,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-968989,https://www.gotohui.com/finance/show-968989,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为湖北省财政预算报告，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-511583,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-511583,https://www.gotohui.com/finance/show-511583,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为四川省财政厅，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-1181536,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-1181536,https://www.gotohui.com/finance/show-1181536,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为中国地方政府债券信息公开平台，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-438126,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-438126,https://www.gotohui.com/finance/show-438126,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为广东省财政厅，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-3051316,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-3051316,https://www.gotohui.com/finance/show-3051316,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为马鞍山市财政局，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-2905357,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-2905357,https://www.gotohui.com/finance/show-2905357,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为驻马店市财政局，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-933334,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-933334,https://www.gotohui.com/finance/show-933334,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为分省财政决算报告，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-532089,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-532089,https://www.gotohui.com/finance/show-532089,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为鹤岗市财政决算报告，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-1077575,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-1077575,https://www.gotohui.com/finance/show-1077575,city_series_snapshot.json,application/json,,city_year,1,1,1,CN-360600,2018,statutory_debt_balance_100m,accepted,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为江西省财政厅，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-980611,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-980611,https://www.gotohui.com/finance/show-980611,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为湖北省财政预算报告，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-3051320,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-3051320,https://www.gotohui.com/finance/show-3051320,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为黄山市财政局，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-954759,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-954759,https://www.gotohui.com/finance/show-954759,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为湖北省财政预算报告，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-3051281,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-3051281,https://www.gotohui.com/finance/show-3051281,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为黑河市财政局，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-2910286,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-2910286,https://www.gotohui.com/finance/show-2910286,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为齐齐哈尔市财政局，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-BALANCE-162460,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-162460,https://www.gotohui.com/finance/show-162460,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为福建省财政厅，不接入预算数、本级数、分项数、辖区数和空白年份。
SRC-B2-GOTOHUI-EXPENDITURE-944131,聚汇数据（公开历史序列页）,B2,true,公开城市年度历史序列表格,https://www.gotohui.com/finance/show-944131,https://www.gotohui.com/finance/show-944131,city_series_snapshot.json,application/json,,unclassified,0,0,0,,,,registered_no_selected_value,B2公开二手精确序列；页面标题与城市总量指标完全匹配，页面标注原始来源为黑龙江统计局，不接入预算数、本级数、分项数、辖区数和空白年份。
